id,name,commander,capital_only,hp,prot,mr,mor,str,att,def,prec,enc,mapmove,ap,size,ressize,basecost,rcost,reclimit,rt,leader,undeadleader,magicleader,startage,maxage,F,A,W,E,S,D,N,G,B,H,rand1,nbr1,link1,mask1,rand2,nbr2,link2,mask2,rand3,nbr3,link3,mask3,rand4,nbr4,link4,mask4,wpn1,wpn2,wpn3,wpn4,wpn5,wpn6,wpn7,armor1,armor2,armor3,armor4,resources,mountmnr,reinvigoration,awe,fear,berserk,darkvision,heat,cold,poisonres,fireres,coldres,shockres,slashres,bluntres,pierceres,acidres,regeneration,iceprot,invulnerable,fireshield,banefireshield,standard,inspirational,taskmaster,beastmaster,bodyguard,supplybonus,patrolbonus,pillagebonus,siegebonus,researchbonus,castledef,stealthy,taxcollector,alch,forgebonus,nametype,keywords
135,Knight of the Chalice,False,False,14,0,12,14,12,13,11,10,3,14,12,3,3,10020,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,,,18,21,3,,,3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
139,Barbarian,False,False,13,0,9,10,12,10,10,10,2,14,13,3,3,10013,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,"mountainsurvival, wastesurvival, undisciplined"
140,Barbarian,False,False,13,0,9,10,12,10,10,10,2,14,13,3,3,10013,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,"mountainsurvival, wastesurvival, undisciplined"
141,Barbarian Chief,True,False,15,0,9,13,13,11,10,10,2,14,13,3,3,10015,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,15,,,,,,,,,3,,,,,,,,,,,,,,,,,,-1,,,,,,5,,,,,,,,,"mountainsurvival, wastesurvival, undisciplined"
142,Huskarl,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,21,,,,,,11,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Huskarl,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,11,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Hirdman,False,False,10,0,10,11,10,11,11,10,3,14,12,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,13,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Hirdman,False,False,10,0,10,11,10,11,11,10,3,14,12,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,13,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Einhere,False,False,12,0,10,13,12,11,11,10,3,14,13,3,3,10025,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,,,,,,13,118,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Barbarian Lord,True,False,16,0,9,14,13,12,11,10,2,14,13,3,3,10020,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,16,20,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,"mountainsurvival, wastesurvival, undisciplined"
148,Friar,True,False,9,0,13,11,9,9,9,10,3,14,10,3,3,9990,1,,1,50,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, stealthy"
149,Inquisitor,True,False,9,0,15,13,9,9,9,10,3,14,10,3,3,10010,1,,1,100,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, inquisitor"
150,Elephant Rider,False,False,10,0,10,8,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,,,,,,,5,120,,,,3540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Daughter of Avalon,True,False,9,0,13,10,9,8,8,11,3,14,9,3,3,10010,1,,1,10,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, female, forestsurvival"
152,Mother of Avalon,True,False,9,0,15,11,9,8,8,11,3,14,9,3,3,9980,1,,1,50,,,,,,,,,,,1,1,,1,100,1,1,24576,100,1,1,9728,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, female, forestsurvival, stealthy"
153,Crone of Avalon,True,True,9,0,16,12,9,8,8,11,3,14,9,3,3,10010,1,,2,10,,,,,,,,,,,3,2,,1,100,1,1,26368,10,1,1,26368,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, female, forestsurvival"
154,Witch,True,False,9,0,13,10,9,8,8,10,4,14,8,3,3,10010,1,,1,10,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, female, forestsurvival, deathcurse"
160,High Priest of C'tis,True,False,11,5,16,11,10,9,9,10,4,12,9,3,3,10010,1,,1,50,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,29,,,,,,,148,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, coldblood, swampsurvival, swimming"
161,Sauromancer,True,False,12,5,17,10,10,8,8,10,4,12,9,3,3,10010,1,,2,10,,,,,,,,,,3,1,,,,100,1,1,14848,10,1,1,14848,,,,,,,,,29,,,,,,,148,,,,,,,,,,,,,10,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, swimming"
162,Lizard Lord,True,False,14,5,13,13,11,12,12,10,4,12,10,3,3,10010,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,17,20,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, swimming"
163,Commander of C'tis,True,False,13,5,12,11,11,11,11,10,4,12,10,3,3,10010,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,12,20,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, swimming"
164,Swamp Guard,False,True,13,5,13,11,11,11,11,10,4,12,10,3,3,10015,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,17,20,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, coldblood, swampsurvival, swimming"
165,C'tissian Heavy Infantry,False,False,11,5,12,9,10,10,10,10,4,12,10,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,12,20,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, swimming"
166,City Guard,False,False,11,5,12,9,10,10,10,10,4,12,10,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,7,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,"coldblood, swampsurvival, swimming"
167,C'tissian Light Infantry,False,False,11,5,12,9,10,10,10,10,4,12,10,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, swimming"
168,Militia,False,False,11,5,12,7,10,8,8,10,4,8,10,3,3,10007,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, swimming"
169,Taskmaster,True,False,13,5,12,11,11,10,10,10,4,12,10,3,3,10000,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,"coldblood, swampsurvival, swimming, taskmaster"
170,Lizard Shaman,True,False,13,3,14,13,11,11,9,10,4,12,10,3,3,10014,1,,1,10,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,12,20,,,,,,148,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, coldblood, swampsurvival, swimming"
171,Slave Warrior,False,False,13,3,11,8,11,11,9,10,4,12,11,3,3,10013,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, slave, swimming"
172,Elite Warrior,False,False,13,3,11,9,11,12,10,10,4,12,11,3,3,10015,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,,,,,,7,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, slave, swimming"
173,Runner,False,False,12,3,11,8,11,11,9,10,3,16,16,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, slave, swimming"
177,Lizard King,True,False,17,5,18,14,12,13,14,10,4,12,11,3,3,10060,1,,2,150,,,60,,,,,,,,,,,3,,,,,,,,,,,,,,,,,10,,,,,,,148,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, coldblood, swampsurvival, swimming"
199,Cardaces,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,10,135,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,formationfighter
200,Charioteer,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,6,20,,,,3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Peltast,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,21,,,,,,5,207,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Caelian Seraph,True,False,9,0,15,11,9,9,8,12,4,20,8,4,3,10010,1,,1,10,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,flying
203,High Seraph,True,False,9,0,16,12,9,9,8,12,4,20,8,4,3,10010,1,,2,50,,,,,,3,2,,,,,,,,100,1,1,6912,10,1,1,6912,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,flying
204,Seraphine,True,False,8,0,14,13,8,9,8,11,4,20,8,4,3,10010,1,,1,50,,,,,,,,,,,,,,1,20,1,1,128,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,65,,,,,"holy, female, flying, stealthy"
206,Shambler,False,False,22,6,10,11,15,10,9,8,3,14,11,4,4,10020,1,,1,50,,,165,500,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphibian
207,Shambler Chief,True,False,22,6,10,11,15,10,9,8,3,14,11,4,4,10020,1,,1,75,,,165,500,,,,,,,,,,,,,,,,,,,,,,,,,,,45,29,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphibian
208,War Shambler,False,False,23,6,10,13,15,11,10,8,3,14,11,4,4,10025,1,,1,50,,,165,500,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,25,22,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"amphibian, poisonarmor"
209,Mother Guard,False,True,25,6,10,14,15,12,10,8,3,14,11,4,4,10032,1,,1,50,,,220,500,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,23,24,25,,,,,,,,50,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,"holy, amphibian, poisonarmor, bodyguard"
211,Lobster Rider,False,False,13,2,10,11,11,11,10,8,3,1,8,3,3,10010,1,,1,50,,,22,500,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,25,,,,,210,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphibian
212,Lord Warden,True,True,20,0,13,16,14,13,13,10,2,18,14,3,3,10030,1,,1,100,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, forestsurvival, stealthy, truesight"
213,Salamander,False,False,20,10,13,9,9,10,9,10,3,2,12,4,4,50,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,20,,,,,,,,,,,,,,,,50,6,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, wastesurvival, undisciplined, firepower"
214,Beast Trainer,True,False,19,0,13,13,15,10,9,7,2,12,13,4,4,10030,1,,1,50,,10,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,14,118,,,,,,,,,50,3,,,25,,,,,,,,,,,,,-1,,3,,,,,,,,,,,,,"wastesurvival, animalawe, beastmaster"
217,Flagellant,False,False,9,0,10,14,11,8,8,8,3,14,12,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
218,Crossbowman,False,False,10,0,10,11,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,25,,,,,,6,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Swordsman,False,False,10,0,10,11,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Halberdier,False,False,10,0,10,11,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
221,Pikeneer,False,False,10,0,10,11,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,High Inquisitor,True,True,10,0,16,16,10,8,8,11,4,14,10,3,3,10010,1,,2,150,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, inquisitor"
223,Grand Master,True,True,10,0,18,11,10,12,12,10,4,14,10,3,3,10010,1,,2,100,,,,,3,,,,2,,,,,2,100,1,1,3456,10,1,1,3456,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
224,Witch Hunter,True,False,10,0,16,14,10,11,11,10,3,14,10,3,3,10010,1,,1,50,,,,,2,,,,1,,,,,1,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,holy
225,Initiate,True,False,10,0,13,12,9,10,10,10,4,14,10,3,3,10010,1,,1,10,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Satyr Sneak,False,False,12,1,13,9,11,10,12,10,3,16,14,3,3,10009,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,109,"forestsurvival, stealthy, undisciplined"
228,Satyr,False,False,12,1,13,9,11,10,12,10,3,16,14,3,3,10009,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,21,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,109,"forestsurvival, stealthy, undisciplined"
229,Satyr,False,False,12,1,13,9,11,10,12,10,3,16,14,3,3,10009,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,109,"forestsurvival, stealthy, undisciplined"
230,Satyr Hoplite,False,False,14,1,13,10,11,12,13,10,3,16,14,3,3,10014,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,100,123,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,"forestsurvival, formationfighter"
231,Centaur Hierophant,True,False,23,3,15,13,14,11,14,13,3,20,30,5,3,10025,1,,1,50,,,,,,,,,,,,,,1,100,1,1,9216,,,,,,,,,,,,,24,55,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,40,,,,109,"holy, forestsurvival, stealthy"
232,Centaur Commander,True,False,22,3,13,12,13,11,14,12,3,20,24,5,3,10025,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,55,,,,,,102,123,2,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,109,forestsurvival
233,Centaur Cataphract,False,False,22,3,13,11,13,11,13,12,3,20,24,5,3,10035,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,55,,,,,,102,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,forestsurvival
234,Minotaur,False,False,25,4,11,13,16,8,8,8,3,16,15,4,4,10040,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,,,,,,,44,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,"forestsurvival, undisciplined, trample"
235,War Minotaur,False,False,25,4,11,14,16,9,8,8,3,16,15,4,4,10050,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,,,,,,,100,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,"forestsurvival, trample"
236,Minotaur Lord,True,False,27,4,11,15,17,10,9,9,3,16,15,4,4,10040,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,,,,,,,101,135,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,"forestsurvival, trample"
237,Dryad,True,False,11,0,16,10,10,10,12,10,3,16,15,3,3,10020,1,,1,50,,,,,,,,,,,1,,,2,100,1,1,26112,,,,,,,,,,,,,55,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,110,"holy, female, forestsurvival, stealthy, seduce"
238,Pan,True,False,27,4,17,16,16,9,9,9,2,16,15,4,4,10040,1,,2,100,,,,150,,,,2,,,3,,,,100,1,1,9216,10,1,1,41984,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,40,,,,109,"forestsurvival, stealthy, animalawe, beastmaster"
239,Harpy,False,False,7,0,11,8,8,8,10,8,3,4,4,3,2,10007,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,110,"female, forestsurvival, flying, stealthy"
240,Priest,True,False,9,0,13,9,9,8,8,10,4,14,10,3,3,10020,1,,1,10,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
241,High Priest,True,False,9,0,14,11,9,7,8,10,4,14,10,3,3,10040,1,,1,50,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
242,Hiereia,True,False,9,0,14,10,8,8,8,11,3,14,8,3,3,10010,1,,1,10,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, female"
243,Crab Hybrid,False,False,25,14,10,14,17,8,9,8,3,2,11,4,4,35,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,235,235,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aquatic
261,Valkyrie,False,True,12,0,14,12,11,13,14,13,3,20,13,3,3,10035,1,,1,50,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,357,,,,,,,8,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, female, flying, stealthy, spiritsight"
262,Van,False,True,13,0,14,12,11,12,14,12,3,14,13,3,3,10025,1,,1,50,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,357,21,,,,,,8,20,2,,,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, stealthy"
263,Vanherse,True,False,14,0,16,13,12,14,14,13,3,14,13,3,3,10025,1,,1,75,,,,300,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,357,21,,,,,,8,20,2,,,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, stealthy"
264,Vanjarl,True,False,15,0,17,14,13,14,16,14,3,14,13,3,3,10025,1,,1,100,,,,1000,,2,,,,,,1,1,2,,,,,,,,,,,,,,,,,8,21,,,,,,8,20,2,,,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, stealthy"
271,Burgmeister Guard,False,False,5,0,14,9,6,11,14,10,4,1,8,2,2,10009,1,,1,50,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,9,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,bodyguard
272,Hoburg Champion,True,False,6,0,14,8,7,12,15,10,4,1,8,2,2,10007,1,,1,50,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,9,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Hoburg Crossbow,False,False,5,0,14,7,6,10,13,11,4,1,8,2,2,10007,1,,1,50,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25,,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Jotun Jarl,True,False,40,5,13,14,23,13,12,10,3,16,16,6,6,10030,1,,1,100,,,,200,,,,,,,,,,1,,,,,,,,,,,,,,,,,8,,,,,,,13,20,2,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, snowmove"
275,Jotun Gode,True,False,36,5,14,13,22,11,11,10,3,16,16,6,6,10030,1,,1,50,,,,200,,,,,,,,,,2,,,,,,,,,,,,,,,,,8,,,,,,,15,2,119,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, forestsurvival, snowmove"
276,Jotun Javelinist,False,False,33,5,12,12,21,10,10,10,3,16,15,6,6,10030,1,,1,50,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,17,21,,,,,,15,2,119,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,snowmove
277,Jotun Bondi,False,False,31,5,12,11,19,9,9,10,3,16,15,6,6,10020,1,,1,50,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,15,2,119,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,snowmove
278,Jotun Spearman,False,False,33,5,12,12,21,10,10,10,3,16,15,6,6,10030,1,,1,50,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,13,118,2,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,snowmove
279,Jotun Axeman,False,False,33,5,12,12,21,10,10,10,3,16,15,6,6,10030,1,,1,50,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,13,118,2,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,snowmove
280,Seithkona,True,False,9,0,14,9,8,8,8,10,3,14,10,3,3,10010,1,,1,10,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female
281,Norna,True,True,10,0,16,10,8,8,8,10,3,14,10,3,3,10010,1,,2,10,,,330,200,,,,,2,2,,1,,,100,1,1,63488,10,1,1,63488,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"female, deathcurse, spiritsight"
282,Wolf Rider,False,False,8,0,12,9,9,10,10,10,3,12,10,2,2,10007,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,15,2,120,,,3532,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1,,,,40,,,,,"forestsurvival, stealthy, snowmove"
283,Chief,True,False,10,0,12,10,9,10,10,10,3,12,10,2,2,10007,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,15,119,2,,,3532,,,,,,,,,,5,,,,,,,,,,,,,,,,,,2,,,,40,,,,,"forestsurvival, stealthy, snowmove"
296,Hydra Tamer,True,True,11,0,10,16,11,11,13,10,3,14,11,3,3,10010,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,3,,,,,,5,123,,,,,,,,,,,,15,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,"swampsurvival, swimming, beastmaster"
300,Jotun Hurler,False,False,33,5,12,12,21,10,7,10,3,16,14,6,6,10030,1,,1,50,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,707,27,,,,,,15,119,,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,5,,,,,,,,snowmove
301,Astrologer,True,True,10,0,15,9,9,8,8,10,3,14,10,3,3,10010,1,,2,10,,,,,,,,,3,,,,,,100,1,1,3712,10,1,1,3712,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Ice Druid,True,False,11,0,14,14,11,9,9,10,3,2,10,3,3,10010,1,,1,50,,,,,,,2,,,,1,,,1,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
